PostId,UserId,PostId,VoteTypeId
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,3
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18907517,1079354,18907517,2
18910150,1155209,18910150,2
18910150,1155209,18910150,2
18910150,1155209,18910150,2
18910150,1155209,18910150,2
18910276,1844392,18910276,2
18911718,1890024,18911718,2
18914099,1449199,18914099,2
18921966,2799949,18921966,2
18924835,1050679,18924835,2
18924835,1050679,18924835,2
18924835,1050679,18924835,2
18924835,1050679,18924835,2
18931547,1945127,18931547,2
18937187,1732709,18937187,2
18937187,1732709,18937187,2
18937187,1732709,18937187,2
18937187,1732709,18937187,2
18937187,1732709,18937187,2
18937187,1732709,18937187,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18937756,2785047,18937756,2
18939946,1215724,18939946,2
18954657,1852852,18954657,2
18954657,1852852,18954657,2
18954657,1852852,18954657,2
18954657,1852852,18954657,2
18954657,1852852,18954657,2
18954768,992484,18954768,2
18954768,992484,18954768,2
18955671,8976,18955671,2
18955671,8976,18955671,2
18959619,2109070,18959619,2
18959619,2109070,18959619,2
18959619,2109070,18959619,2
18959619,2109070,18959619,2
18964938,1104902,18964938,2
18967365,57695,18967365,2
18969962,522444,18969962,2
18969962,522444,18969962,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974782,2736153,18974782,2
18974956,0,18974956,2
18974956,0,18974956,2
18974956,0,18974956,2
18974956,0,18974956,2
18974956,0,18974956,2
18974956,0,18974956,2
18977393,1445091,18977393,2
18977393,1445091,18977393,2
18977393,1445091,18977393,2
18977582,1128343,18977582,2
18977582,1128343,18977582,2
18977582,1128343,18977582,2
18984065,2095090,18984065,2
18984065,2095090,18984065,2
18984065,2095090,18984065,2
18985728,971423,18985728,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18989127,32834,18989127,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
18994752,1357341,18994752,2
19014424,288341,19014424,2
19019418,992484,19019418,2
19019418,992484,19019418,2
19020326,462963,19020326,2
19020326,462963,19020326,2
19020326,462963,19020326,2
19020326,462963,19020326,2
19020326,462963,19020326,2
19021186,940428,19021186,2
19021186,940428,19021186,2
19021186,940428,19021186,2
19024081,940428,19024081,2
19024081,940428,19024081,2
19024081,940428,19024081,2
19024081,940428,19024081,2
19026912,2660367,19026912,2
19031119,1625196,19031119,2
19031119,1625196,19031119,2
19034653,196486,19034653,2
19034653,196486,19034653,2
19037828,1587046,19037828,2
19037828,1587046,19037828,2
19037828,1587046,19037828,2
19038443,1039952,19038443,2
19040448,318758,19040448,2
19040448,318758,19040448,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19046237,2024761,19046237,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19050668,1543541,19050668,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19051352,1051783,19051352,2
19056280,1182971,19056280,2
19056280,1182971,19056280,2
19056280,1182971,19056280,2
19056280,1182971,19056280,2
19056280,1182971,19056280,2
19056280,1182971,19056280,2
19056280,1182971,19056280,2
19057974,438154,19057974,2
19057974,438154,19057974,2
19066709,2588463,19066709,2
19066709,2588463,19066709,2
19066709,2588463,19066709,2
19066709,2588463,19066709,2
19066709,2588463,19066709,2
19068955,2747804,19068955,2
19069160,1639625,19069160,2
19069160,1639625,19069160,2
19069160,1639625,19069160,2
19069160,1639625,19069160,2
19079764,1273080,19079764,2
19079764,1273080,19079764,2
19079764,1273080,19079764,2
19079764,1273080,19079764,2
19079764,1273080,19079764,2
19079764,1273080,19079764,2
19080150,2422776,19080150,2
19086047,2809197,19086047,2
19087983,451518,19087983,2
19087983,451518,19087983,2
19087983,451518,19087983,2
19095698,2819469,19095698,2
19095698,2819469,19095698,2
19095698,2819469,19095698,2
19098990,130516,19098990,2
19098990,130516,19098990,2
19098990,130516,19098990,2
19099420,131872,19099420,2
19099420,131872,19099420,2
19101928,830663,19101928,2
19105139,829571,19105139,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106116,992484,19106116,2
19106503,2477916,19106503,2
19108811,2833539,19108811,2
19108811,2833539,19108811,2
19108811,2833539,19108811,2
19108811,2833539,19108811,2
19108811,2833539,19108811,2
19112240,2396539,19112240,2
19113348,383861,19113348,2
19113348,383861,19113348,2
19114726,2339071,19114726,2
19114726,2339071,19114726,2
19125007,1667004,19125007,2
19129523,2792531,19129523,2
19129523,2792531,19129523,2
19129523,2792531,19129523,2
19129523,2792531,19129523,2
19131015,1360888,19131015,2
19131015,1360888,19131015,2
19131015,1360888,19131015,2
19131015,1360888,19131015,2
19136747,1449199,19136747,2
19136747,1449199,19136747,2
19138662,57695,19138662,2
19138662,57695,19138662,2
19138662,57695,19138662,2
19149113,992484,19149113,2
19149113,992484,19149113,2
19149113,992484,19149113,2
19149113,992484,19149113,2
19149113,992484,19149113,2
19149113,992484,19149113,2
19150064,992484,19150064,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150605,1508671,19150605,2
19150798,992484,19150798,2
19150798,992484,19150798,2
19150798,992484,19150798,2
19150798,992484,19150798,2
19150798,992484,19150798,2
19150798,992484,19150798,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19155362,1631379,19155362,2
19170923,992484,19170923,2
19170923,992484,19170923,2
19170923,992484,19170923,2
19170923,992484,19170923,2
19170923,992484,19170923,2
19170923,992484,19170923,2
19173057,992484,19173057,2
19173057,992484,19173057,2
19173057,992484,19173057,2
19173057,992484,19173057,2
19173057,992484,19173057,2
19173057,992484,19173057,2
19176170,2024761,19176170,2
19182641,1774643,19182641,2
19182641,1774643,19182641,2
19182641,1774643,19182641,2
19182641,1774643,19182641,2
19182641,1774643,19182641,2
19182641,1774643,19182641,2
19182641,1774643,19182641,2
19188368,1155209,19188368,2
19188368,1155209,19188368,2
19188368,1155209,19188368,2
19188368,1155209,19188368,2
19188368,1155209,19188368,2
19188368,1155209,19188368,2
19192515,558243,19192515,2
19194094,1265660,19194094,2
19194094,1265660,19194094,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19197210,653856,19197210,2
19198978,1214055,19198978,2
19199900,418556,19199900,2
19199900,418556,19199900,2
19199900,418556,19199900,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19201342,1155209,19201342,2
19202601,1249325,19202601,2
19202601,1249325,19202601,2
19203909,2850487,19203909,2
19208469,714968,19208469,2
19208469,714968,19208469,2
19208469,714968,19208469,2
19209868,1449199,19209868,2
19209868,1449199,19209868,2
19209868,1449199,19209868,2
19212454,1679863,19212454,2
19212454,1679863,19212454,2
19212454,1679863,19212454,2
19212454,1679863,19212454,2
19212454,1679863,19212454,2
19213844,115145,19213844,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,3
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,3
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,3
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19218941,2362301,19218941,3
19218941,2362301,19218941,2
19218941,2362301,19218941,2
19222878,714968,19222878,2
19222878,714968,19222878,2
19222878,714968,19222878,2
19222878,714968,19222878,2
19226741,1631379,19226741,2
19226741,1631379,19226741,2
19228525,2239904,19228525,2
19228525,2239904,19228525,2
19228525,2239904,19228525,2
19228525,2239904,19228525,2
19228525,2239904,19228525,2
19233305,2799949,19233305,2
19233305,2799949,19233305,2
19233305,2799949,19233305,2
19233305,2799949,19233305,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19238522,1283845,19238522,2
19260005,1104927,19260005,2
19260005,1104927,19260005,2
19262353,39622,19262353,2
19262517,1655585,19262517,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19263302,976947,19263302,2
19270279,2660367,19270279,2
19270279,2660367,19270279,2
19270279,2660367,19270279,2
19271687,2675866,19271687,2
19271687,2675866,19271687,2
19286777,992484,19286777,2
19286777,992484,19286777,2
19286777,992484,19286777,2
19286777,992484,19286777,2
19286777,992484,19286777,2
19286777,992484,19286777,2
19287067,1048330,19287067,2
19290104,671543,19290104,2
19290104,671543,19290104,2
19290104,671543,19290104,2
19290104,671543,19290104,2
19290104,671543,19290104,2
19290104,671543,19290104,3
19290916,1945127,19290916,2
19301452,2804793,19301452,2
19301452,2804793,19301452,2
19301452,2804793,19301452,2
19301452,2804793,19301452,2
19301452,2804793,19301452,2
19301452,2804793,19301452,2
19305871,1155209,19305871,2
19305871,1155209,19305871,2
19305871,1155209,19305871,2
19305871,1155209,19305871,2
19316137,653856,19316137,2
19317922,2870704,19317922,2
19320479,179850,19320479,2
19320479,179850,19320479,2
19320479,179850,19320479,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19320677,1635905,19320677,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19325005,438154,19325005,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19326492,1471588,19326492,2
19328251,1173114,19328251,2
19328251,1173114,19328251,2
19328251,1173114,19328251,2
19328251,1173114,19328251,2
19333055,1360888,19333055,2
19333887,157247,19333887,2
19333887,157247,19333887,2
19333887,157247,19333887,2
19333887,157247,19333887,2
19333887,157247,19333887,2
19337751,418556,19337751,2
19337751,418556,19337751,2
19337751,418556,19337751,2
19339131,977809,19339131,2
19339131,977809,19339131,2
19339131,977809,19339131,2
19339131,977809,19339131,2
19341676,1508907,19341676,2
19341676,1508907,19341676,2
19341676,1508907,19341676,2
19341676,1508907,19341676,2
19341676,1508907,19341676,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,3
19342467,2707363,19342467,3
19342467,2707363,19342467,3
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19342467,2707363,19342467,2
19348696,202504,19348696,2
19348696,202504,19348696,2
19348696,202504,19348696,2
19348696,202504,19348696,2
19348696,202504,19348696,2
19348696,202504,19348696,2
19350182,1970580,19350182,2
19350182,1970580,19350182,2
19350182,1970580,19350182,2
19350182,1970580,19350182,2
19350182,1970580,19350182,2
19351826,2206004,19351826,2
19351826,2206004,19351826,2
19352705,992484,19352705,2
19352705,992484,19352705,2
19352705,992484,19352705,2
19352705,992484,19352705,2
19359146,2028461,19359146,2
19359146,2028461,19359146,2
19359146,2028461,19359146,2
19359146,2028461,19359146,2
19366280,1288,19366280,2
19366280,1288,19366280,2
19366280,1288,19366280,2
19366280,1288,19366280,2
19366280,1288,19366280,2
19366280,1288,19366280,2
19371898,2813377,19371898,2
19371898,2813377,19371898,2
19372311,1403997,19372311,2
19373535,991778,19373535,2
19373535,991778,19373535,2
19373535,991778,19373535,2
19373535,991778,19373535,2
19373535,991778,19373535,2
19375087,1508907,19375087,2
19383622,1719067,19383622,2
19383622,1719067,19383622,2
19383622,1719067,19383622,2
19383622,1719067,19383622,2
19383622,1719067,19383622,2
19383785,1675670,19383785,2
19383785,1675670,19383785,2
19383785,1675670,19383785,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19384210,1315627,19384210,2
19385243,1406067,19385243,2
19390857,2576856,19390857,2
19393571,1309346,19393571,2
19393571,1309346,19393571,2
