X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1253,Functions,0,0,0,0,0,0,0,2
1254,Functions,0.5,0,2,1,1,1,1,3
1255,Functions,-0.5,-1,1,0,0,1,1,3
1256,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1257,Functions,-0.5,-7,3,-0.4,0,5.542857,2.354327,15
1258,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1259,Functions,1,0,4,2,2,8,2.828427,2
1260,Functions,1,1,1,1,1,0,0,2
1261,Functions,-1,-1,-1,-1,-1,0,0,2
1262,Functions,-0.25,-1,2,0.5,0.5,4.5,2.12132,2
1263,Functions,0,0,0,0,0,0,0,2
1264,Functions,1,1,1,1,1,0,0,2
1265,Functions,1,1,1,1,1,0,0,2
1266,Functions,1,1,1,1,1,0,0,3
1267,Functions,0.5,0,2,1,1,2,1.414214,2
1268,Functions,1,1,1,1,1,0,0,2
1269,Functions,0,0,0,0,0,0,0,2
1270,Functions,0,0,0,0,0,0,0,2
1271,Functions,0,0,0,0,0,0,0,8
1272,Functions,0,-1,12,1.25,0,12.38636,3.519427,12
1273,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1274,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1275,Functions,-0.5,-1,2,0.3333333,0,2.333333,1.527525,3
1276,Functions,0,-9,3,-0.4,0,6.971429,2.640346,15
1277,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1278,Functions,0,0,0,0,0,0,0,2
1279,Functions,0,0,0,0,0,0,0,2
1280,Functions,-1,-2,2,-0.3125,0,0.8958333,0.9464847,16
1281,Functions,0,0,0,0,0,0,0,2
1282,Functions,0,0,0,0,0,0,0,2
1283,Functions,0,0,0,0,0,0,0,4
1284,Functions,0,-1,2,0.6666667,1,2.333333,1.527525,3
1285,Functions,0,0,0,0,0,0,0,2
1286,Functions,1,1,1,1,1,0,0,2
1287,Functions,0,0,7,2.4,1,9.3,3.04959,5
1288,Functions,1,0,2,1.153846,1,0.3076923,0.5547002,13
1289,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1290,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1291,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1292,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1293,Functions,0,0,0,0,0,0,0,2
1294,Functions,0,0,0,0,0,0,0,2
1295,Functions,1,0,4,2,2,4,2,3
1296,Functions,0,0,0,0,0,0,0,2
1297,Functions,-3,-4,0,-2,-2,8,2.828427,2
1298,Functions,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
1299,Functions,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
1300,Functions,0,0,0,0,0,0,0,2
1301,Functions,0.5,0,2,1,1,2,1.414214,2
1302,Functions,1,1,1,1,1,0,0,2
1303,Functions,1,1,1,1,1,0,0,2
1304,Functions,0,0,0,0,0,0,0,2
1305,Functions,0,-1,1,0.2,0,0.7,0.83666,5
1306,Functions,0,0,0,0,0,0,0,2
1307,Functions,5,5,5,5,5,0,0,2
1308,Functions,2,2,2,2,2,0,0,2
1309,Functions,1,1,1,1,1,0,0,2
1310,Functions,-0.5,-1,1,0,0,2,1.414214,2
1311,Functions,0,0,0,0,0,0,0,2
1312,Functions,0,0,2,0.4,0,0.8,0.8944272,5
1313,Functions,0,0,0,0,0,0,0,2
1314,Functions,0,0,0,0,0,0,0,5
1315,Functions,0,-1,2,0.1428571,0,0.8095238,0.8997354,7
1316,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1317,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1318,Functions,0,0,0,0,0,0,0,2
1319,Functions,0,-1,1,0.2,0,0.7,0.83666,5
1320,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1321,Functions,1,1,1,1,1,0,0,2
1322,Functions,-1,-1,-1,-1,-1,0,0,2
1323,Functions,-1,-1,-1,-1,-1,0,0,2
1324,Functions,1,1,1,1,1,0,0,2
1325,Functions,0,0,0,0,0,0,0,2
1326,Functions,0,0,0,0,0,0,0,2
1327,Functions,0,0,0,0,0,0,0,2
1328,Functions,0,-2,15,5,2,79,8.888194,3
1329,Functions,-1.5,-5,1,-1,0,4,2,7
1330,Functions,0,0,0,0,0,0,0,3
1331,Functions,-0.5,-2,0,-0.5,0,1,1,4
1332,Functions,-1,-4,3,0,0,2.25,1.5,17
1333,Functions,0,0,0,0,0,0,0,4
1334,Functions,0,0,0,0,0,0,0,2
1335,Functions,0,0,0,0,0,0,0,3
1336,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1337,Functions,0.5,0,2,1,1,2,1.414214,2
1338,Functions,0.5,-3,142,21,2,2850.667,53.39163,7
1339,Functions,1,0,4,2,2,8,2.828427,2
1340,Functions,0,0,4,0.6666667,0,0.9791667,0.9895285,33
1341,Functions,0,0,1,0.25,0,0.25,0.5,4
1342,Functions,0,0,0,0,0,0,0,3
1343,Functions,0,0,5,1,0,4,2,6
1344,Functions,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
1345,Functions,-0.25,-1,1,0.25,0.5,0.9166667,0.9574271,4
1346,Functions,0,0,0,0,0,0,0,2
1347,Functions,0,0,0,0,0,0,0,2
1348,Functions,0,0,0,0,0,0,0,2
1349,Functions,0.5,0,2,1,1,2,1.414214,2
1350,Functions,2.25,1,6,3.5,3.5,12.5,3.535534,2
1351,Functions,-1,-1,0,-0.5,-0.5,0.3333333,0.5773503,4
1352,Functions,0,0,8,1.45,1,4.365789,2.089447,20
1353,Functions,0,0,8,1.3,0.5,4.326316,2.07998,20
1354,Functions,0,0,8,1.7,1,4.852632,2.202869,20
1355,Functions,0,0,0,0,0,0,0,2
1356,Functions,0,0,11,2.6,1,22.3,4.722288,5
1357,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1358,Functions,0,0,1,0.3076923,0,0.2307692,0.4803845,13
1359,Functions,0,-2,13,1.647059,1,10.24265,3.200414,17
1360,Functions,2,2,2,2,2,0,0,2
1361,Functions,-3,-6,2,-1.333333,0,17.33333,4.163332,3
1362,Functions,2,2,2,2,2,0,0,2
1363,Functions,0,-1,4,0.8,0,3.7,1.923538,5
1364,Functions,0.5,0,6,2.333333,1,10.33333,3.21455,3
1365,Functions,0,0,0,0,0,0,0,2
1366,Functions,0,0,0,0,0,0,0,2
1367,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1368,Functions,0,-3,93,3.645161,1,277.9032,16.67043,31
1369,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1370,Functions,0,0,3,0.75,0,2.25,1.5,4
1371,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1372,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1373,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1374,Functions,0,0,0,0,0,0,0,2
1375,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1376,Functions,1.5,1,3,2,2,2,1.414214,2
1377,Functions,0,-1,3,1,1,8,2.828427,2
1378,Functions,0,0,0,0,0,0,0,2
1379,Functions,5,5,5,5,5,0,0,2
1380,Functions,5,5,5,5,5,0,0,2
1381,Functions,5,5,5,5,5,0,0,2
1382,Functions,3,1,5,3.666667,5,5.333333,2.309401,3
1383,Functions,5,5,5,5,5,0,0,2
1384,Functions,3,1,5,3.666667,5,5.333333,2.309401,3
1385,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1386,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1387,Functions,-1.5,-2,0,-1,-1,2,1.414214,2
1388,Functions,2,2,2,2,2,0,0,2
1389,Functions,4.5,1,15,8,8,98,9.899495,2
1390,Functions,0,0,0,0,0,0,0,2
1391,Functions,0,0,0,0,0,0,0,2
1392,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1393,Functions,2,2,2,2,2,0,0,2
1394,Functions,0,0,0,0,0,0,0,2
1395,Functions,1,1,1,1,1,0,0,2
1396,Functions,0,0,2,0.5,0,1,1,4
1397,Functions,-5.25,-7,0,-3.5,-3.5,24.5,4.949747,2
1398,Functions,0,0,2,0.8333333,0.5,0.9666667,0.9831921,6
1399,Functions,0.25,0,2,1.1,1,0.7666667,0.875595,10
1400,Functions,0.75,0,2,1.25,1.5,0.9166667,0.9574271,4
1401,Functions,0.75,0,2,1.25,1.5,0.9166667,0.9574271,4
1402,Functions,0,0,2,1.125,1.5,0.9821429,0.9910312,8
1403,Functions,0,-1,5,0.6363636,0,2.654545,1.629278,11
1404,Functions,0.75,0,3,1.5,1.5,4.5,2.12132,2
1405,Functions,0.75,0,3,1.5,1.5,4.5,2.12132,2
1406,Functions,0.75,0,3,1.5,1.5,4.5,2.12132,2
1407,Functions,0,0,6,1.346154,1,3.515385,1.874936,26
1408,Functions,0,0,0,0,0,0,0,2
1409,Functions,1.25,0,5,2.5,2.5,12.5,3.535534,2
1410,Functions,0,-1,13,2.411765,1,10.88235,3.298841,17
1411,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1412,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1413,Functions,2,2,11,5,2,27,5.196152,3
1414,Functions,0,0,0,0,0,0,0,2
1415,Functions,0,0,0,0,0,0,0,3
1416,Functions,0,0,3,1,1,1.5,1.224745,5
1417,Functions,0,0,0,0,0,0,0,2
1418,Functions,0,0,0,0,0,0,0,2
1419,Functions,0,0,0,0,0,0,0,3
1420,Functions,0,0,0,0,0,0,0,3
1421,Functions,0,-4,1,-0.1538462,0,1.474359,1.214232,13
1422,Functions,0,0,0,0,0,0,0,2
1423,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1424,Functions,2.25,2,3,2.5,2.5,0.5,0.7071068,2
1425,Functions,-4,-4,-4,-4,-4,0,0,2
1426,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1427,Functions,12,12,12,12,12,0,0,2
1428,Functions,1,0,8,2.166667,1,8.566667,2.926887,6
1429,Functions,4,4,4,4,4,0,0,2
1430,Functions,0,0,1,0.1666667,0,0.1666667,0.4082483,6
1431,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1432,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1433,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1434,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1435,Functions,0,0,0,0,0,0,0,3
1436,Functions,3,2,6,4,4,8,2.828427,2
1437,Functions,3,2,6,4,4,8,2.828427,2
1438,Functions,0,0,4,1,0.5,2.4,1.549193,6
1439,Functions,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
1440,Functions,-0.5,-1,1,0,0,2,1.414214,2
1441,Functions,0.75,0,3,1.5,1.5,4.5,2.12132,2
1442,Functions,3,2,6,4,4,8,2.828427,2
1443,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1444,Functions,0,0,0,0,0,0,0,3
1445,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1446,Functions,0,0,0,0,0,0,0,2
1447,Functions,0,0,0,0,0,0,0,2
1448,Functions,-0.5,-1,0,-0.3333333,0,0.3333333,0.5773503,3
1449,Functions,0,0,0,0,0,0,0,2
1450,Functions,3,3,3,3,3,0,0,2
1451,Functions,3,3,3,3,3,0,0,2
1452,Functions,1,1,1,1,1,0,0,2
1453,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1454,Functions,-1.5,-3,2,-0.3333333,0,6.333333,2.516611,3
1455,Functions,-1.5,-3,2,-0.3333333,0,6.333333,2.516611,3
1456,Functions,0,0,2,0.5714286,0,0.6190476,0.7867958,7
1457,Functions,-1,-2,0,-0.6666667,0,1.333333,1.154701,3
1458,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1459,Functions,0,0,0,0,0,0,0,2
1460,Functions,1,1,1,1,1,0,0,2
1461,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1462,Functions,-0.25,-1,4,1.25,1,4.916667,2.217356,4
1463,Functions,2.5,2,4,3,3,2,1.414214,2
1464,Functions,0,0,0,0,0,0,0,3
1465,Functions,0.75,0,3,1.5,1.5,1.666667,1.290994,4
1466,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1467,Functions,-0.5,-1,0,-0.3333333,0,0.3333333,0.5773503,3
1468,Functions,3.25,1,10,5.5,5.5,40.5,6.363961,2
1469,Functions,0,-8,4,0.06666667,0,6.352381,2.520393,15
1470,Functions,0,0,0,0,0,0,0,2
1471,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1472,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1473,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1474,Functions,-2,-2,-2,-2,-2,0,0,2
1475,Functions,-2,-2,-2,-2,-2,0,0,2
1476,Functions,1,1,1,1,1,0,0,3
1477,Functions,0,-2,4,0.8,0,5.2,2.280351,5
1478,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1479,Functions,0,0,1,0.5714286,1,0.2857143,0.5345225,7
1480,Functions,0.5,0,3,1.333333,1,2.333333,1.527525,3
1481,Functions,1.25,0,5,2.5,2.5,12.5,3.535534,2
1482,Functions,0.5,0,2,1,1,2,1.414214,2
1483,Functions,0,0,0,0,0,0,0,2
1484,Functions,-2,-4,0,-1.2,0,3.2,1.788854,5
1485,Functions,2,2,2,2,2,0,0,2
1486,Functions,-0.25,-1,2,0.375,0.5,1.125,1.06066,8
1487,Functions,2.25,1,6,3.5,3.5,12.5,3.535534,2
1488,Functions,1,1,1,1,1,0,0,2
1489,Functions,16,7,43,25,25,648,25.45584,2
1490,Functions,1,1,1,1,1,0,0,2
1491,Functions,3,3,3,3,3,0,0,2
1492,Functions,0,-1,4,1.090909,0,2.690909,1.640399,11
1493,Functions,1,1,1,1,1,0,0,2
1494,Functions,0,-1,6,1.833333,1,7.366667,2.71416,6
1495,Functions,-0.5,-1,1,0,0,2,1.414214,2
1496,Functions,-1,-1,1,0,0,1.052632,1.025978,20
1497,Functions,-0.25,-1,2,0.5,0.5,1.666667,1.290994,4
1498,Functions,1,1,1,1,1,0,0,2
1499,Functions,8,8,8,8,8,0,0,3
1500,Functions,8,8,8,8,8,0,0,2
1501,Functions,4,4,4,4,4,0,0,2
1502,Functions,1,1,1,1,1,0,0,2
1503,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1504,Functions,0,-1,1,0.2857143,0,0.5714286,0.7559289,7
1505,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1506,Functions,1,0,4,2,2,8,2.828427,2
1507,Functions,2.5,2,4,3,3,2,1.414214,2
1508,Functions,0,0,3,1,0.5,2,1.414214,4
1509,Functions,0,0,3,0.875,0.5,1.267857,1.125992,8
1510,Functions,2,2,2,2,2,0,0,3
1511,Functions,1,0,4,2,2,8,2.828427,2
1512,Functions,0,0,0,0,0,0,0,2
1513,Functions,0,0,0,0,0,0,0,2
1514,Functions,-1,-1,-1,-1,-1,0,0,2
1515,Functions,0,0,0,0,0,0,0,2
1516,Functions,0,0,0,0,0,0,0,2
1517,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1518,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1519,Functions,0.5,0,2,1,1,2,1.414214,2
1520,Functions,-2,-2,-2,-2,-2,0,0,3
1521,Functions,-1.5,-2,0,-1,-1,2,1.414214,2
1522,Functions,-1.5,-2,0,-1,-1,2,1.414214,2
1523,Functions,-2,-2,2,-0.4,0,2.8,1.67332,5
1524,Functions,-1.5,-2,0,-1,-1,2,1.414214,2
1525,Functions,1.5,0,3,2,3,3,1.732051,3
1526,Functions,5,5,5,5,5,0,0,2
1527,Functions,0,0,0,0,0,0,0,2
1528,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1529,Functions,0,-4,3,0.2142857,0,3.873626,1.968153,14
1530,Functions,3,3,3,3,3,0,0,2
1531,Functions,-0.5,-1,0,-0.3333333,0,0.3333333,0.5773503,3
1532,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1533,Functions,0,0,0,0,0,0,0,2
1534,Functions,0.5,0,2,1,1,2,1.414214,2
1535,Functions,2,2,2,2,2,0,0,2
1536,Functions,1,1,1,1,1,0,0,2
1537,Functions,0,-1,2,0.4444444,0,0.7777778,0.8819171,9
1538,Functions,3.5,3,5,4,4,1,1,3
1539,Functions,1.5,1,3,2,2,2,1.414214,2
1540,Functions,1.5,1,3,2,2,2,1.414214,2
1541,Functions,0,-1,1,0.3636364,0,0.4545455,0.6741999,11
1542,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1543,Functions,-2,-2,-2,-2,-2,0,0,3
1544,Functions,0,0,0,0,0,0,0,2
1545,Functions,1,1,1,1,1,0,0,2
1546,Functions,0,0,0,0,0,0,0,2
1547,Functions,0,0,0,0,0,0,0,2
1548,Functions,3.5,1,12,6.333333,6,30.33333,5.507571,3
1549,Functions,1.5,0,6,3,3,18,4.242641,2
1550,Functions,0,-1,2,0.3333333,0,0.75,0.8660254,9
1551,Functions,1,1,1,1,1,0,0,2
1552,Functions,1,1,1,1,1,0,0,2
1553,Functions,5.25,0,21,10.5,10.5,220.5,14.84924,2
1554,Functions,0,0,3,0.6666667,0,1.466667,1.21106,6
1555,Functions,0,0,0,0,0,0,0,2
1556,Functions,0,0,1,0.25,0,0.25,0.5,4
1557,Functions,0,0,0,0,0,0,0,3
1558,Functions,-1,-1,1,0.2,1,1.2,1.095445,5
1559,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1560,Functions,0,-2,7,1.5625,1,6.395833,2.528998,16
1561,Functions,7,7,7,7,7,0,0,2
1562,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1563,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1564,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1565,Functions,0,0,8,2,0,16,4,4
1566,Functions,0,-2,6,0.2666667,0,2.064368,1.436791,30
1567,Functions,1,1,3,1.5,1,1,1,4
1568,Functions,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
1569,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1570,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1571,Functions,2,2,2,2,2,0,0,2
1572,Functions,3.5,0,14,7,7,98,9.899495,2
1573,Functions,11,11,11,11,11,0,0,3
1574,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1575,Functions,0,0,0,0,0,0,0,3
1576,Functions,0,0,0,0,0,0,0,2
1577,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1578,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1579,Functions,5,5,5,5,5,0,0,2
1580,Functions,1.5,0,6,3,3,18,4.242641,2
1581,Functions,0,0,2,0.75,0.5,0.9166667,0.9574271,4
1582,Functions,1,1,1,1,1,0,0,2
1583,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1584,Functions,3,1,9,5,5,32,5.656854,2
1585,Functions,0,-1,2,0.5,0.5,1.1,1.048809,6
1586,Functions,0,0,0,0,0,0,0,3
1587,Functions,0,0,0,0,0,0,0,2
1588,Functions,0,0,0,0,0,0,0,2
1589,Functions,0,0,0,0,0,0,0,2
1590,Functions,0,0,0,0,0,0,0,2
1591,Functions,0,-1,1,0.2,0,0.7,0.83666,5
1592,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1593,Functions,0,0,0,0,0,0,0,2
1594,Functions,-0.25,-1,1,0.25,0.5,0.9166667,0.9574271,4
1595,Functions,0,-1,1,0.3333333,0.5,0.6666667,0.8164966,6
1596,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1597,Functions,0,0,0,0,0,0,0,2
1598,Functions,0,0,3,1.25,1,2.25,1.5,4
1599,Functions,1,1,1,1,1,0,0,2
1600,Functions,2.25,2,3,2.5,2.5,0.5,0.7071068,2
1601,Functions,0,-1,3,1.2,2,2.7,1.643168,5
1602,Functions,0,0,0,0,0,0,0,3
1603,Functions,2,2,2,2,2,0,0,2
1604,Functions,0.75,0,2,1.25,1.5,0.9166667,0.9574271,4
1605,Functions,0,-3,7,0.9,0,4.831579,2.198085,20
1606,Functions,0.5,0,2,1,1,2,1.414214,2
1607,Functions,0,0,2,0.75,0.5,0.9166667,0.9574271,4
1608,Functions,-2.5,-3,-1,-2,-2,2,1.414214,2
1609,Functions,-1,-1,-1,-1,-1,0,0,2
1610,Functions,0.5,0,3,1.333333,1,2.333333,1.527525,3
1611,Functions,0,0,0,0,0,0,0,2
1612,Functions,0,0,0,0,0,0,0,5
1613,Functions,-0.5,-1,0,-0.3333333,0,0.3333333,0.5773503,3
1614,Functions,0,0,0,0,0,0,0,2
1615,Functions,0,-1,17,1.894737,1,16.32164,4.040005,19
1616,Functions,0.5,0,7,2.666667,1,14.33333,3.785939,3
1617,Functions,0,-1,7,1,1,3.833333,1.95789,13
1618,Functions,0,0,0,0,0,0,0,2
1619,Functions,-1,-1,-1,-1,-1,0,0,2
1620,Functions,0,0,28,4.857143,1,106.1429,10.30257,7
1621,Functions,2.25,2,3,2.5,2.5,0.5,0.7071068,2
1622,Functions,0,0,0,0,0,0,0,2
1623,Functions,2,2,2,2,2,0,0,2
1624,Functions,-3.75,-5,0,-2.5,-2.5,12.5,3.535534,2
1625,Functions,1,1,1,1,1,0,0,2
1626,Functions,0.5,0,2,1,1,2,1.414214,2
1627,Functions,0,-2,5,0.8333333,0.5,5.366667,2.316607,6
1628,Functions,0,0,0,0,0,0,0,2
1629,Functions,0.5,0,2,1,1,2,1.414214,2
1630,Functions,1,0,2,1.333333,2,1.333333,1.154701,3
1631,Functions,1,1,1,1,1,0,0,2
1632,Functions,-3,-4,0,-2,-2,8,2.828427,2
1633,Functions,0,0,1,0.1666667,0,0.1666667,0.4082483,6
1634,Functions,0,0,4,0.7142857,0,2.238095,1.496026,7
1635,Functions,0,0,0,0,0,0,0,4
1636,Functions,-1,-1,-1,-1,-1,0,0,2
1637,Functions,7,5,9,7.666667,9,5.333333,2.309401,3
1638,Functions,1,1,1,1,1,0,0,2
1639,Functions,0,0,0,0,0,0,0,2
1640,Functions,2.25,2,3,2.5,2.5,0.5,0.7071068,2
1641,Functions,1,0,15,4.4,3,36.8,6.0663,5
1642,Functions,0,-2,4,0.3913043,0,1.612648,1.269901,23
1643,Functions,-0.75,-3,2,-0.1666667,0,2.966667,1.722401,6
1644,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1645,Functions,0,0,0,0,0,0,0,4
1646,Functions,4.25,4,5,4.5,4.5,0.5,0.7071068,2
1647,Functions,1,1,1,1,1,0,0,2
1648,Functions,0,0,1,0.3333333,0,0.3333333,0.5773503,3
1649,Functions,2,2,6,3.333333,2,5.333333,2.309401,3
1650,Functions,2,1,13,4.333333,2,21.06667,4.589844,6
1651,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1652,Functions,0,0,0,0,0,0,0,2
1653,Functions,0,0,0,0,0,0,0,2
1654,Functions,7,7,7,7,7,0,0,2
1655,Functions,1,0,2,1.333333,2,1.333333,1.154701,3
1656,Functions,0,0,0,0,0,0,0,2
1657,Functions,0,-1,4,0.8235294,0,2.279412,1.509772,17
1658,Functions,0,0,4,1.090909,1,1.490909,1.221028,11
1659,Functions,0,0,0,0,0,0,0,2
1660,Functions,1,1,1,1,1,0,0,2
1661,Functions,2,2,2,2,2,0,0,2
1662,Functions,1,1,1,1,1,0,0,3
1663,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1664,Functions,10.75,10,13,11.5,11.5,4.5,2.12132,2
1665,Functions,2.75,2,5,3.5,3.5,4.5,2.12132,2
1666,Functions,0,0,0,0,0,0,0,2
1667,Functions,-0.25,-1,0,-0.25,0,0.25,0.5,4
1668,Functions,1,1,1,1,1,0,0,2
1669,Functions,1,1,1,1,1,0,0,2
1670,Functions,0,0,0,0,0,0,0,2
1671,Functions,0,0,0,0,0,0,0,9
1672,Functions,0,0,0,0,0,0,0,4
1673,Functions,0,0,0,0,0,0,0,2
1674,Functions,0,0,0,0,0,0,0,2
1675,Functions,1,1,1,1,1,0,0,2
1676,Functions,-1.5,-2,0,-1,-1,2,1.414214,2
1677,Functions,0,0,0,0,0,0,0,2
1678,Functions,0,0,0,0,0,0,0,2
1679,Functions,0,0,3,1,0,3,1.732051,3
1680,Functions,0,0,0,0,0,0,0,3
1681,Functions,0,0,0,0,0,0,0,3
1682,Functions,0,0,5,1.25,0,6.25,2.5,4
1683,Functions,-5.25,-6,-3,-4.5,-4.5,4.5,2.12132,2
1684,Functions,-5.25,-6,-3,-4.5,-4.5,4.5,2.12132,2
1685,Functions,0,0,0,0,0,0,0,2
1686,Functions,-2,-2,-2,-2,-2,0,0,2
1687,Functions,3.25,3,4,3.5,3.5,0.5,0.7071068,2
1688,Functions,0,0,0,0,0,0,0,2
1689,Functions,1,1,1,1,1,0,0,2
1690,Functions,0,0,4,1,0,4,2,4
1691,Functions,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
1692,Functions,5.25,1,18,9.5,9.5,144.5,12.02082,2
1693,Functions,1,-1,7,3,3,32,5.656854,2
1694,Functions,1,-1,7,3,3,32,5.656854,2
1695,Functions,1,1,1,1,1,0,0,2
1696,Functions,1,1,1,1,1,0,0,2
1697,Functions,1,1,1,1,1,0,0,2
1698,Functions,0,0,0,0,0,0,0,2
1699,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1700,Functions,0,-2,81,8.384615,1,494.9231,22.24687,13
1701,Functions,0,0,0,0,0,0,0,2
1702,Functions,0,0,14,2.181818,1,17.36364,4.16697,11
1703,Functions,2,2,2,2,2,0,0,2
1704,Functions,0.5,0,2,1,1,2,1.414214,2
1705,Functions,-1,-2,0,-0.6666667,0,1.333333,1.154701,3
1706,Functions,1,1,1,1,1,0,0,2
1707,Functions,0,0,0,0,0,0,0,5
1708,Functions,1,0,2,1.333333,2,1.333333,1.154701,3
1709,Functions,0,0,0,0,0,0,0,2
1710,Functions,2,2,2,2,2,0,0,2
1711,Functions,1,1,1,1,1,0,0,2
1712,Functions,0,0,0,0,0,0,0,2
1713,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1714,Functions,0,0,4,1.333333,0,5.333333,2.309401,3
1715,Functions,0.75,0,1,0.75,1,0.25,0.5,4
1716,Functions,2.75,2,5,3.5,3.5,4.5,2.12132,2
1717,Functions,1.25,1,2,1.5,1.5,0.5,0.7071068,2
1718,Functions,0,0,0,0,0,0,0,2
1719,Functions,0,0,0,0,0,0,0,2
1720,Functions,-2.25,-3,0,-1.5,-1.5,4.5,2.12132,2
1721,Functions,-2.25,-3,0,-1.5,-1.5,4.5,2.12132,2
1722,Functions,10.5,9,15,12,12,18,4.242641,2
1723,Functions,-0.5,-2,1,-0.25,0,1.583333,1.258306,4
1724,Functions,1.75,0,7,3.5,3.5,24.5,4.949747,2
1725,Functions,0,0,0,0,0,0,0,3
1726,Functions,0.25,0,1,0.5,0.5,0.5,0.7071068,2
1727,Functions,0,-1,3,0.5384615,0,1.102564,1.050031,13
1728,Functions,0,0,0,0,0,0,0,2
1729,Functions,1,1,1,1,1,0,0,2
1730,Functions,-3,-4,0,-2,-2,8,2.828427,2
1731,Functions,-3,-3,-1,-2.333333,-3,1.333333,1.154701,3
1732,Functions,-0.5,-2,3,-0.06666667,0,1.209524,1.099784,15
