PostId,UserId,PostId,VoteTypeId
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,3
26318,2644,26318,3
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
26318,2644,26318,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,3
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,3
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,3
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
47452,1288,47452,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,3
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
54950,4358,54950,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
61982,3827,61982,2
64183,6282,64183,2
64183,6282,64183,2
64183,6282,64183,2
64183,6282,64183,2
93685,9767,93685,2
93685,9767,93685,2
93685,9767,93685,2
93685,9767,93685,2
93685,9767,93685,2
93685,9767,93685,2
93685,9767,93685,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,3
116916,11705,116916,3
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
116916,11705,116916,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,3
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,3
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
128168,4725,128168,2
